PROJECT_ID,Initial_completion_date,final_completion_date,Delayed,Amount_of_Delay_(Quarters),Initial_ESTIMATED_COST,Final_Estimated_Budget,Budget_Overrun,percentage_of_overrun,CT_Commercial,CT_Industrial,CT_Infrastructure,CT_Institutional,CT_Residential,CST_Primarily_residential_Single_use,CST_Education,CST_Utilities,CST_Roads_Highways,CST_Oil_Gas,CST_Health,CST_Mixed_Use,CST_Recreation,CST_Office,CST_Others,REGION,Region_Mainland/Southwest,Region_Vancouver_Island/Coast,Region_Thompson-Okanagan,Region_Northeast,Region_others,MUNICIPALITY,Urban,Type_Owner_priv,Type_Owner_prov,Type_Owner_part,Project_Status_Construction_started,Project_Status_Proposed,Project_Status_On_hold,Project_Status_Completed,PUBLIC_FUNDING_IND,GREEN_BUILDING_IND,FIRST_NATION_IND,Times_Delayed,Age,Jobs,Below_Average_Winter_Temp_Quarters,Quarters_with_Above_Average_Snowfall,Quarters_with_Above_Average_Rain
3683,2020-Q4,2020-Q4,0,0,104,104,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Saanich,1,0,1,0,0,1,0,0,0,0,0,0,2.5,297,0,1,3
3684,2020-Q4,2020-Q4,0,0,58,58,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Colwood/ Langford,0,0,0,1,0,1,0,0,0,0,0,0,0,48,2,4,4
3686,2019-Q4,2020-Q4,1,4,23,35,1,52.17391304,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Abbotsford,1,0,1,0,0,1,0,0,1,0,0,1,3.5,94,2,4,3
3687,2019-Q4,2019-Q4,0,0,19,23,1,21.05263158,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5. Cariboo,0,0,0,0,1,Prince George,1,0,1,0,0,1,0,0,1,0,0,0,3.5,78,4,10,4
3690,2019-Q2,2019-Q4,1,2,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Esquimalt,0,1,0,0,0,1,0,0,0,0,0,1,2.5,57,2,4,4
3691,2020-Q3,2020-Q3,0,0,18,18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Saanich,1,0,1,0,0,1,0,0,0,0,0,0,2.5,51,0,1,3
3692,2018-Q4,2019-Q4,1,4,40,40,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,1,2.5,114,2,3,1
3693,2017-Q4,2019-Q3,1,7,45,45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8. Northeast,0,0,0,1,0,Tumbler Ridge,0,1,0,0,1,0,0,0,0,0,0,2,3.5,37,2,11,4
3694,2018-Q3,2018-Q2,1,-1,38,38,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Hope,0,1,0,0,0,1,0,0,0,0,1,2,3.5,31,2,4,3
3695,2017-Q4,2019-Q4,1,8,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Tsawwassen,0,1,0,0,0,1,0,0,0,0,0,4,0,57,2,4,3
3697,2018-Q4,2019-Q4,1,4,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Langley,0,1,0,0,0,1,0,0,0,0,0,1,2.5,57,1,4,5
3698,2019-Q4,2021-Q1,1,5,22,34,1,54.54545455,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Surrey,1,0,1,0,0,1,0,0,1,0,0,3,2.5,98,1,4,5
3699,2020-Q4,2021-Q3,1,3,61,93,1,52.45901639,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Surrey,1,0,1,0,0,1,0,0,1,0,0,2,2.5,271,1,4,5
3700,2019-Q3,2020-Q4,1,5,46,62,1,34.7826087,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,North Vancouver,1,0,1,0,0,1,0,0,1,0,0,2,2.5,204,1,4,5
3701,2019-Q1,2019-Q4,1,3,20,33,1,65,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Langley,0,0,0,1,0,1,0,0,1,0,0,1,1.5,57,1,4,5
3702,2019-Q4,2019-Q1,1,-3,126,126,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Surrey,1,0,1,0,1,0,0,0,1,0,0,2,3.5,559,1,4,5
3703,2018-Q2,2018-Q2,0,0,20,22,1,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Nanaimo,1,0,1,0,0,1,0,0,1,0,1,0,2.5,89,2,4,4
3704,2020-Q2,2020-Q2,0,0,25,25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,0,1,0,0,1,0,0,1,1,0,0,1.5,111,2,3,1
3705,2019-Q4,2019-Q4,0,0,77,75,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Coquitlam,1,0,1,0,0,1,0,0,1,0,0,0,2.5,343,1,4,5
3706,2019-Q4,2021-Q4,1,8,100,101,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Coquitlam,1,0,1,0,0,1,0,0,1,0,0,1,2.5,446,1,4,5
3707,2019-Q2,2021-Q4,1,10,60,60,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Lillooet,0,0,1,0,0,1,0,0,1,0,0,3,2.5,246,2,4,3
3709,2018-Q4,2018-Q4,0,0,24,24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5. Cariboo,0,0,0,0,1,Prince George,1,0,1,0,0,1,0,0,1,0,0,2,2.5,99,4,10,4
3710,2018-Q4,2018-Q4,0,0,16,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6. North Coast,0,0,0,0,1,Upper Skeena,0,0,0,1,0,1,0,0,1,0,0,0,0,78,1,5,3
3711,2019-Q4,2019-Q4,0,0,24,31,1,29.16666667,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6. North Coast,0,0,0,0,1,Stewart,0,0,1,0,0,1,0,0,1,0,0,4,2.5,99,1,5,3
3712,2019-Q4,2019-Q4,0,0,15,16,1,6.666666667,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Cowichan,0,0,1,0,0,1,0,0,1,0,0,0,2.5,62,2,4,4
3713,2019-Q4,2019-Q4,0,0,15,15,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Campbell River,1,0,1,0,0,1,0,0,1,0,0,0,2.5,62,2,5,5
3714,2019-Q2,2019-Q2,0,0,76,76,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Richmond,1,0,1,0,1,0,0,0,1,0,0,0,3.5,63,4,4,2
3715,2019-Q4,2020-Q4,1,4,26,26,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Aldergrove,0,0,1,0,0,1,0,0,1,0,0,1,2.5,107,2,4,3
3716,2019-Q3,2020-Q3,1,4,32,30,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5. Cariboo,0,0,0,0,1,Prince George,1,0,1,0,0,1,0,0,1,0,0,1,2.5,131,4,10,4
3717,2018-Q4,2018-Q4,0,0,22,22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Surrey,1,1,0,0,0,1,0,0,0,0,0,0,2.5,63,1,4,5
3718,2020-Q4,2020-Q4,0,0,45,45,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Coquitlam,1,1,0,0,0,1,0,0,0,0,0,0,0,129,1,4,5
3719,2020-Q2,2020-Q2,0,0,30,30,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Victoria,1,1,0,0,0,1,0,0,0,0,0,0,1.5,86,4,4,3
3720,2018-Q4,2018-Q4,0,0,20,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,0,2.5,362,2,3,1
3721,2018-Q4,2019-Q3,1,3,106,106,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,2,2.5,303,2,3,1
3722,2019-Q4,2019-Q4,0,0,20,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2. Mainland/Southwest,1,0,0,0,0,Tsawwassen,0,1,0,0,0,1,0,0,0,0,0,0,2.5,143,2,4,3
3723,2019-Q4,2024-Q4,1,20,104,104,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Burnaby,1,1,0,0,0,1,0,0,0,0,0,1,0,297,1,4,5
3724,2019-Q4,2020-Q4,1,4,20,35,1,75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,1,0,57,2,3,1
3725,2019-Q4,2019-Q4,0,0,22,22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,0,0,63,2,3,1
3726,2018-Q3,2019-Q4,1,5,20,34,1,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1. Vancouver Island/Coast,0,1,0,0,0,Nanaimo,1,1,0,0,0,1,0,0,0,0,0,1,2.5,143,2,4,4
3727,2018-Q1,2019-Q4,1,7,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Surrey,1,1,0,0,0,1,0,0,0,0,0,3,2.5,57,1,4,5
3728,2021-Q4,2021-Q4,0,0,35,35,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,0,0,100,2,3,1
3729,2019-Q4,2021-Q3,1,7,40,40,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,North Vancouver,1,1,0,0,0,1,0,0,0,0,0,2,0,114,1,4,5
3730,2018-Q3,2018-Q4,1,1,34,34,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Malahat Village,0,0,1,0,0,1,0,0,1,0,0,1,2.5,140,2,4,4
3732,2018-Q2,2018-Q2,0,0,40,40,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,0,0,1,1,0,0,0,1,0,0,0,2.5,114,2,3,1
3733,2020-Q3,2020-Q3,0,0,47,47,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Burnaby,1,0,0,1,0,1,0,0,1,0,0,0,2.5,134,1,4,5
3734,2020-Q1,2020-Q1,0,0,64,64,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3. Thompson-Okanagan,0,0,1,0,0,Kelowna,1,0,1,0,0,1,0,0,1,0,0,0,1.5,53,0,4,2
3735,2018-Q2,2020-Q4,1,10,70,70,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Delta,1,0,1,0,0,1,0,0,1,0,0,2,2.5,287,1,4,5
3737,2020-Q1,2022-Q4,1,11,58,120,1,106.8965517,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Burnaby,1,0,1,0,0,1,0,0,1,1,0,2,2.5,258,1,4,5
3738,2018-Q4,2019-Q3,1,3,33,64,1,93.93939394,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Victoria,1,0,1,0,0,1,0,0,1,1,0,1,2.5,147,4,4,3
3739,2018-Q2,2018-Q4,1,2,22,41,1,86.36363636,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3. Thompson-Okanagan,0,0,1,0,0,Kelowna,1,0,1,0,0,1,0,0,1,0,0,1,2.5,98,0,4,2
3740,2018-Q3,2018-Q2,1,-1,76,76,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Nanaimo,1,0,1,0,0,1,0,0,1,0,1,4,2.5,337,2,4,4
3742,2020-Q4,2021-Q1,1,1,140,158,1,12.85714286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2. Mainland/Southwest,1,0,0,0,0,Abbotsford,1,0,1,0,0,1,0,0,1,1,0,1,1.5,646,2,4,3
3746,2018-Q4,2020-Q3,1,7,44,44,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5. Cariboo,0,0,0,0,1,Prince George,1,0,1,0,0,1,0,0,1,1,0,1,2.5,195,4,10,4
3752,2018-Q3,2018-Q3,0,0,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2. Mainland/Southwest,1,0,0,0,0,Aldergrove,0,0,1,0,0,1,0,0,1,0,0,0,2.5,145,2,4,3
3753,2018-Q4,2019-Q4,1,4,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3. Thompson-Okanagan,0,0,1,0,0,Kelowna,1,1,0,0,0,1,0,0,0,0,0,2,0,57,0,4,2
3754,2019-Q4,2019-Q4,0,0,40,40,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3. Thompson-Okanagan,0,0,1,0,0,Kelowna,1,1,0,0,1,0,0,0,0,0,0,0,3.5,114,0,4,2
3755,2018-Q4,2021-Q4,1,12,45,45,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Burnaby,1,1,0,0,0,1,0,0,0,0,0,1,2.5,129,1,4,5
3756,2018-Q3,2019-Q3,1,4,16,40,1,150,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3. Thompson-Okanagan,0,0,1,0,0,Kelowna,1,1,0,0,0,1,0,0,0,0,0,1,2.5,46,0,4,2
3757,2019-Q4,2020-Q4,1,4,40,40,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,1,0,114,2,3,1
3758,2018-Q4,2019-Q2,1,2,90,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,1,2.5,1485,2,3,1
3759,2018-Q2,2019-Q1,1,3,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Squamish,0,1,0,0,0,1,0,0,0,0,0,1,2.5,57,2,4,3
3760,2019-Q2,2020-Q1,1,3,42,42,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Richmond,1,1,0,0,0,1,0,0,0,0,0,2,2.5,120,4,4,2
3761,2018-Q4,2021-Q1,1,9,35,35,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Langley,0,1,0,0,0,1,0,0,0,0,0,2,2.5,100,1,4,5
3762,2021-Q4,2021-Q1,1,-3,102,102,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,0,1,0,0,1,0,0,1,0,0,1,2.5,455,2,3,1
3763,2024-Q4,2024-Q4,0,0,102,448,1,339.2156863,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6. North Coast,0,0,0,0,1,Terrace,0,0,1,0,0,1,0,0,1,0,0,0,0,455,1,5,3
3764,2020-Q4,2021-Q4,1,4,68,84,1,23.52941176,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,White Rock,0,0,1,0,0,1,0,0,1,0,0,3,2.5,303,2,4,3
3765,2024-Q4,2024-Q4,0,0,417,417,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3. Thompson-Okanagan,0,0,1,0,0,Kamloops,1,0,1,0,0,1,0,0,1,1,0,2,2.5,1859,2,7,7
3766,2019-Q3,2019-Q3,0,0,20,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4. Kootenay,0,0,0,0,1,Canal Flats,0,1,0,0,0,1,0,0,0,0,1,0,1.5,29,4,8,4
3768,2018-Q4,2018-Q4,0,0,30,30,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Burnaby,1,1,0,0,0,1,0,0,0,0,0,2,2.5,86,1,4,5
3769,2020-Q2,2020-Q2,0,0,17,19,1,11.76470588,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4. Kootenay,0,0,0,0,1,Trail,0,0,1,0,0,1,0,0,1,0,0,0,1.5,76,4,8,4
3770,2019-Q4,2021-Q2,1,6,15,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Abbotsford,1,0,1,0,0,1,0,0,1,0,0,2,1.5,67,2,4,3
3771,2020-Q2,2023-Q4,1,14,54,199,1,268.5185185,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3. Thompson-Okanagan,0,0,1,0,0,Chase,0,0,1,0,0,1,0,0,1,0,0,2,2.5,222,1,6,5
3772,2024-Q2,2024-Q4,1,2,163,163,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3. Thompson-Okanagan,0,0,1,0,0,Salmon Arm,0,0,1,0,0,1,0,0,1,0,0,2,2.5,669,1,6,5
3773,2019-Q2,2020-Q4,1,6,19,19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3. Thompson-Okanagan,0,0,1,0,0,Golden,0,0,1,0,0,1,0,0,1,0,0,1,2.5,78,1,6,5
3774,2018-Q4,2019-Q3,1,3,47,49,1,4.255319149,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Burnaby,1,0,1,0,0,1,0,0,1,0,0,3,2.5,209,1,4,5
3775,2019-Q4,2019-Q2,1,-2,36,38,1,5.555555556,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3. Thompson-Okanagan,0,0,1,0,0,Kelowna,1,0,1,0,0,1,0,0,1,1,0,2,2.5,160,0,4,2
3776,2020-Q4,2020-Q3,1,-1,24,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,0,1,0,0,1,0,0,1,1,0,1,0.5,107,2,3,1
3777,2019-Q4,2019-Q4,0,0,24,32,1,33.33333333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Maple Ridge,0,0,1,0,0,1,0,0,1,1,0,2,1.5,107,2,4,3
3778,2020-Q3,2020-Q1,1,-2,33,33,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Port Coquitlam,1,0,1,0,0,1,0,0,1,1,0,1,2.5,147,2,4,3
3779,2020-Q4,2020-Q4,0,0,28,28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Port Moody,0,0,1,0,0,1,0,0,1,0,0,0,1.5,125,2,4,3
3780,2020-Q4,2020-Q4,0,0,30,39,1,30,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Langley,0,0,1,0,0,1,0,0,1,0,0,0,1.5,134,1,4,5
3781,2018-Q4,2018-Q4,0,0,25,25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Victoria,1,0,1,0,0,1,0,0,0,0,0,0,2.5,111,4,4,3
3782,2021-Q3,2021-Q3,0,0,55,55,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,0,1,0,1,0,0,0,1,0,0,0,2.5,45,2,3,1
3783,2022-Q4,2022-Q4,0,0,82,82,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3. Thompson-Okanagan,0,0,1,0,0,Revelstoke,0,0,1,0,1,0,0,0,1,0,0,0,2.5,68,1,6,5
3785,2018-Q4,2020-Q4,1,8,22,22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Squamish,0,1,0,0,0,1,0,0,0,0,0,2,2.5,63,2,4,3
3786,2018-Q4,2019-Q4,1,4,15,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3. Thompson-Okanagan,0,0,1,0,0,Kelowna,1,1,0,0,0,1,0,0,0,0,0,2,2.5,247,0,4,2
3787,2020-Q4,2020-Q4,0,0,40,30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,1,0,0,0,366,2,3,1
3788,2020-Q4,2020-Q4,0,0,130,130,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2. Mainland/Southwest,1,0,0,0,0,Tsawwassen,0,1,0,0,0,1,0,0,0,0,1,0,2.5,8000,2,4,3
3789,2019-Q2,2020-Q4,1,6,20,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2. Mainland/Southwest,1,0,0,0,0,Burnaby,1,1,0,0,0,1,0,0,0,0,0,2,2.5,330,1,4,5
3790,2020-Q4,2019-Q2,1,-6,40,68,1,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2. Mainland/Southwest,1,0,0,0,0,Richmond,1,1,0,0,0,1,0,0,0,0,0,2,2.5,660,4,4,2
3791,2038-Q4,2038-Q4,0,0,300,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2. Mainland/Southwest,1,0,0,0,0,Richmond,1,0,0,1,0,1,0,0,0,0,0,0,1.5,4949,4,4,2
3792,2019-Q3,2020-Q1,1,2,20,120,1,500,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Squamish,0,0,0,1,0,1,0,0,0,0,0,1,2.5,57,2,4,3
3794,2020-Q4,2020-Q4,0,0,30,30,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3. Thompson-Okanagan,0,0,1,0,0,Kelowna,1,1,0,0,0,1,0,0,0,0,0,0,1.5,86,0,4,2
3795,2020-Q4,2020-Q4,0,0,80,80,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Surrey,1,1,0,0,0,1,0,0,0,0,0,0,1.5,732,1,4,5
3796,2021-Q4,2021-Q4,0,0,200,271,1,35.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2. Mainland/Southwest,1,0,0,0,0,Surrey,1,0,0,1,0,1,0,0,0,0,0,0,1.5,1429,1,4,5
3797,2020-Q4,2021-Q2,1,2,90,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2. Mainland/Southwest,1,0,0,0,0,Surrey,1,1,0,0,0,1,0,0,0,0,0,1,1.5,643,1,4,5
3800,2018-Q2,2019-Q2,1,4,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Burnaby,1,1,0,0,0,1,0,0,0,0,0,2,2.5,57,1,4,5
3801,2019-Q3,2019-Q3,0,0,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,0,1.5,57,2,3,1
3802,2019-Q4,2020-Q4,1,4,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Surrey,1,1,0,0,0,1,0,0,0,0,0,1,1.5,57,1,4,5
3803,2020-Q4,2022-Q4,1,8,104,104,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Surrey,1,1,0,0,0,1,0,0,0,0,0,1,1.5,297,1,4,5
3804,2018-Q4,2019-Q4,1,4,26,26,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Squamish,0,1,0,0,0,1,0,0,0,0,0,1,2.5,74,2,4,3
3806,2018-Q4,2018-Q4,0,0,20,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2. Mainland/Southwest,1,0,0,0,0,Delta,1,1,0,0,0,1,0,0,0,0,0,0,2.5,330,1,4,5
3808,2020-Q4,2020-Q2,1,-2,22,22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,North Vancouver,1,1,0,0,0,1,0,0,0,0,0,1,1.5,63,1,4,5
3809,2018-Q4,2019-Q3,1,3,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Victoria,1,1,0,0,0,1,0,0,0,0,0,2,2.5,57,4,4,3
3810,2019-Q4,2022-Q4,1,12,55,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2. Mainland/Southwest,1,0,0,0,0,Burnaby,1,0,1,0,0,1,0,0,1,0,0,2,1.5,254,1,4,5
3811,2018-Q3,2021-Q4,1,13,15,18,1,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Victoria,1,0,0,1,0,1,0,0,0,0,0,3,2.5,43,4,4,3
3812,2018-Q4,2019-Q3,1,3,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Langley,0,1,0,0,0,1,0,0,0,0,0,2,2.5,57,1,4,5
3813,2018-Q4,2019-Q4,1,4,24,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Langley,0,0,0,1,0,1,0,0,0,0,0,1,2.5,69,1,4,5
3815,2020-Q4,2020-Q4,0,0,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,White Rock,0,1,0,0,0,1,0,0,0,0,0,0,0,57,2,4,3
